248	130
248	177
248	162
248	180
249	1
249	35
249	130
250	226
250	1
250	155
250	232
250	195
250	208
250	145
251	157
251	1
251	172
251	129
252	1
252	17
252	66
252	173
252	195
252	197
252	208
252	209
252	226
253	0
253	211
253	1
253	247
253	196
253	197
253	65
254	1
254	4
255	1
255	0
255	155
255	232
256	1
256	172
257	1
257	232
257	77
258	1
258	0
258	128
259	104
259	91
259	227
259	160
259	65
259	48
259	182
259	1
259	0
259	155
259	37
259	173
259	177
260	104
260	13
260	95
260	228
260	1
260	0
260	172
260	3
260	140
260	49
261	1
261	206
261	207
262	1
262	172
262	208
263	72
263	1
263	36
263	20
263	206
263	126
263	158
263	133
264	1
264	231
265	206
265	64
265	1
265	2
266	1
266	65
266	172
266	75
266	237
267	1
267	43
267	129
268	1
268	78
268	131
268	3
268	77
268	39
269	1
269	35
269	173
269	196
269	125
269	98
270	226
270	190
270	1
270	35
270	155
270	37
270	195
270	206
270	157
270	251
271	1
272	1
272	19
272	75
272	266
273	1
274	70
274	1
274	22
274	233
275	1
275	35
275	155
275	65
276	38
276	195
276	19
276	160
276	178
276	65
276	210
276	172
276	23
276	1
276	0
276	35
276	155
276	17
276	156
276	67
276	174
276	175
276	197
276	128
277	96
277	264
277	231
277	250
277	1
277	35
277	66
277	206
277	265
278	1
278	66
278	231
279	1
279	231
279	264
280	1
280	0
280	65
280	66
280	195
280	174
280	179
281	104
281	1
281	155
282	1
282	35
283	1
283	2
283	36
283	20
283	206
283	265
283	97
283	129
283	133
283	158
283	214
283	126
284	1
284	155
284	2
285	1
285	35
285	128
286	1
286	206
286	265
286	126
287	1
287	197
288	1
288	66
289	104
289	1
289	155
289	156
289	195
289	174
289	157
290	1
290	231
290	277
290	264
290	279
291	158
291	72
291	1
291	36
291	73
292	1
293	104
293	1
293	155
293	37
294	155
294	66
294	35
294	0
294	1
294	252
295	1
295	277
295	264
295	231
295	265
296	172
296	1
296	155
297	1
297	155
297	18
297	66
297	277
297	157
297	208
297	232
297	69
297	123
297	281
297	250
298	38
298	190
298	299
298	1
298	0
298	35
298	155
298	36
298	172
298	277
298	37
298	206
298	208
298	158
298	74
298	72
298	283
300	1
300	155
300	37
300	156
300	296
300	22
300	210
300	172
300	208
301	0
301	155
301	173
301	1
301	212
301	172
301	156
301	104
302	1
302	35
302	66
302	173
302	196
302	280
302	98
302	40
302	269
303	1
304	1
304	155
304	268
304	162
304	78
304	3
304	77
304	39
305	1
306	1
306	20
307	91
307	205
307	1
307	0
307	35
308	1
308	0
308	156
308	24
308	40
309	1
309	155
309	2
309	265
309	251
309	283
309	284
310	1
310	0
310	35
310	65
310	172
310	19
310	196
310	157
310	197
310	210
310	75
310	211
310	253
310	178
310	254
311	1
312	1
313	104
313	1
313	0
313	35
313	155
313	293
314	1
314	155
314	172
315	270
315	300
315	298
315	293
315	251
315	248
315	297
315	281
315	157
315	155
315	296
315	1
315	313
315	104
316	1
316	231
316	277
316	264
316	295
317	1
317	0
317	66
317	156
317	249
317	79
317	248
318	1
318	231
318	277
318	279
318	295
318	264
319	1
319	0
319	35
319	124
319	130
319	176
319	41
319	103
320	204
320	20
320	206
320	265
320	97
320	123
320	100
320	137
320	1
320	36
320	18
320	158
320	126
320	134
320	72
320	170
320	133
321	277
321	1
321	35
321	264
321	231
322	1
322	278
322	294
322	208
323	1
323	0
323	35
323	155
323	175
323	249
323	142
324	91
324	226
324	1
324	195
324	181
325	1
325	66
325	173
325	280
325	302
325	269
326	1
326	0
326	248
326	80
326	210
326	116
327	1
327	231
328	1
328	66
329	1
329	293
330	277
330	1
330	35
330	66
330	231
330	264
330	279
330	255
330	278
330	232
331	1
331	66
331	277
331	278
331	295
331	231
332	1
332	35
332	231
332	66
332	277
332	278
332	316
333	1
333	250
333	314
333	226
334	1
335	1
335	231
335	277
335	278
335	279
335	295
335	264
336	1
336	314
337	1
337	173
337	252
337	39
337	319
337	208
338	1
338	277
338	295
338	264
338	231
339	173
339	294
339	1
339	280
339	17
339	174
339	0
340	1
341	1
341	278
341	96
341	279
342	13
342	95
342	290
342	1
342	231
342	264
342	295
342	318
343	1
285	343
205	343
344	64
344	21
344	96
344	129
344	18
344	36
344	2
344	1
320	344
341	344
207	344
